Date,Realized_Ret,SvOLHC,SvOLHC_n10,sGARCH_norm_mu,sGARCH_norm_sigma,sGARCH_std_mu,sGARCH_std_sigma,sGARCH_std_skew,sGARCH_std_shape,sGARCH_sstd_mu,sGARCH_sstd_sigma,sGARCH_sstd_skew,sGARCH_sstd_shape,eGARCH_norm_mu,eGARCH_norm_sigma,eGARCH_std_mu,eGARCH_std_sigma,eGARCH_std_skew,eGARCH_std_shape,eGARCH_sstd_mu,eGARCH_sstd_sigma,eGARCH_sstd_skew,eGARCH_sstd_shape,gjrGARCH_norm_mu,gjrGARCH_norm_sigma,gjrGARCH_std_mu,gjrGARCH_std_sigma,gjrGARCH_std_skew,gjrGARCH_std_shape,gjrGARCH_sstd_mu,gjrGARCH_sstd_sigma,gjrGARCH_sstd_skew,gjrGARCH_sstd_shape,apARCH_norm_mu,apARCH_norm_sigma,apARCH_std_mu,apARCH_std_sigma,apARCH_std_skew,apARCH_std_shape,apARCH_sstd_mu,apARCH_sstd_sigma,apARCH_sstd_skew,apARCH_sstd_shape
8/12/2016,-0.079636787,0.435525875,0.499400589,0.042539655,0.567410295,0.052820755,0.548178111,0,7.846640026,0.031723432,0.533151368,0.888402803,9.924783654,-0.014323389,0.578527535,0.006110027,0.546424015,0,9.895966498,-0.010181743,0.527593964,0.865907806,11.46905849,-0.010783688,0.526078517,0.015145159,0.47396233,0,8.076232684,-0.006062413,0.463288921,0.855822177,9.452918853,-0.013576699,0.471058751,0.00201749,0.453293801,0,12.42591017,-0.020834134,0.447035834,0.845707964,16.60569985
8/15/2016,0.278908324,0.41852849,0.492746769,0.068893049,0.538597764,0.079986299,0.517998854,0,7.782781363,0.067696299,0.501976743,0.888361414,9.79479953,0.023286762,0.592799367,0.032010321,0.559915132,0,9.858415942,0.018719822,0.535692386,0.865948484,11.39925758,0.029934319,0.50929,0.044621345,0.45609585,0,7.99021056,0.029038434,0.44504105,0.855446148,9.298366928,0.016459005,0.484709688,0.034006984,0.477700232,0,12.54435608,0.021139908,0.464785041,0.849532436,15.7882575
8/16/2016,-0.549414197,0.343821131,0.473164067,0.050231628,0.524128509,0.060737287,0.500519141,0,7.642116067,0.042475743,0.485920189,0.889390993,9.567285395,-0.002995909,0.544785864,0.013541638,0.507442277,0,9.6212931,-0.002520396,0.486292869,0.865341788,11.10935858,0.002481335,0.494712584,0.024055535,0.438110287,0,7.846374276,0.004358711,0.428405578,0.856649111,9.087779572,-0.009296124,0.428762384,-0.000826461,0.417830102,0,12.76731014,-0.007559319,0.409885252,0.843979288,16.01696955
8/17/2016,0.18668146,0.368753866,0.456067071,0.089235952,0.590861862,0.100838877,0.57618091,0,7.822908825,0.096146408,0.555356708,0.891409735,9.756121291,0.05389738,0.66563565,0.051360676,0.654035171,0,9.722924993,0.041560792,0.627258635,0.868258202,11.1787872,0.061454737,0.604426402,0.067107131,0.593478188,0,7.997979619,0.056085942,0.573973159,0.859265045,9.197465702,0.043667706,0.589596931,0.049536801,0.577936905,0,13.3752651,0.048759313,0.568054298,0.845250348,15.97304931
8/18/2016,0.219717934,0.354902588,0.438986511,0.050275269,0.55487584,0.060386574,0.537390969,0,7.76139095,0.043637173,0.518552523,0.890554553,9.648544463,0.000633867,0.639479298,0.014706406,0.616719819,0,9.678224914,-0.000666264,0.590817063,0.867629429,11.09462675,0.004632988,0.568629875,0.023722625,0.548007106,0,7.952256549,0.004591647,0.532789442,0.85830456,9.099955643,-0.008444095,0.50768995,-0.002808188,0.504003656,0,12.65878436,-0.002149428,0.493663902,0.842185059,15.8593152
8/19/2016,-0.14413543,0.360789392,0.42252027,0.046554705,0.531562867,0.056710859,0.511268605,0,7.520669148,0.039071428,0.49467351,0.891875719,9.262596296,-0.003913762,0.591747963,0.011253968,0.564572398,0,9.478831624,-0.004699524,0.541382957,0.868366251,10.84922173,0.001017132,0.539626601,0.020595159,0.512882882,0,7.771233206,0.000643147,0.500713154,0.861071071,8.837330887,-0.00649426,0.452446275,-0.001692067,0.438849814,0,11.64323641,-0.008345235,0.433391154,0.839670868,14.91895227
8/22/2016,-0.056337901,0.37004818,0.408072812,0.06483065,0.517822453,0.075614323,0.497004453,0,7.449055265,0.063801126,0.479274106,0.896259627,9.10653754,0.024141336,0.60682255,0.029799723,0.581290981,0,9.434626778,0.017222507,0.55542641,0.872653694,10.78786468,0.027525107,0.525570161,0.040823513,0.499066752,0,7.711205528,0.024474853,0.486114055,0.866274367,8.749509729,0.015446038,0.51916273,0.018284447,0.500869842,0,10.08935315,0.013928445,0.492537553,0.8452385,14.38545157
8/23/2016,0.194986262,0.372449905,0.395418976,0.058546335,0.502762317,0.068757237,0.480028902,0,7.415220183,0.055867102,0.462238568,0.898636289,9.025901196,0.016258139,0.609988476,0.023703486,0.581260449,0,9.422494135,0.010767339,0.552791729,0.874578856,10.77024044,0.019510613,0.509628839,0.034070262,0.479134878,0,7.684007188,0.017088038,0.46687883,0.868577325,8.711543193,0.009377062,0.55932022,0.010937494,0.533344106,0,11.81198692,-0.012694896,0.494722288,0.834010953,13.07147502
8/24/2016,-0.525407298,0.389869397,0.387166383,0.044044918,0.492904483,0.053751815,0.466577561,0,7.372517039,0.037190535,0.449643288,0.898453744,8.965125939,-0.004253321,0.577492236,0.008726529,0.542755195,0,9.416126146,-0.005629876,0.516109592,0.874126369,10.76991661,-8.36E-05,0.495942335,0.018827276,0.458702313,0,7.661335076,-0.000383889,0.447810843,0.86818953,8.690193841,-0.009727999,0.48338393,-0.002654955,0.458954506,0,10.51257062,-0.012740107,0.451635128,0.849847873,13.98667557
8/25/2016,-0.136617385,0.394112146,0.380880097,0.082379748,0.565249523,0.093415709,0.548909189,0,7.608183986,0.087180868,0.526286894,0.897175239,9.270278437,0.052046497,0.691276488,0.049218281,0.676304426,0,9.579284964,0.038653082,0.645124116,0.87454901,10.92716745,0.053978479,0.596425662,0.060294367,0.588396724,0,7.851595452,0.047399817,0.56944302,0.867092505,8.867835929,0.047467732,0.639777959,0.042321306,0.630401567,0,10.66532485,0.040701701,0.610589061,0.849511692,14.36931607
8/26/2016,-0.158009573,0.518666345,0.389194144,0.058025675,0.54447033,0.067743457,0.527607512,0,7.567779512,0.056209947,0.506968577,0.901262775,9.166304419,0.019999632,0.704963985,0.025602616,0.68671414,0,9.544883535,0.01291226,0.654523045,0.877948093,10.89688998,0.021780719,0.575079031,0.034510028,0.56201942,0,7.824282454,0.018469562,0.545504399,0.871370039,8.825908888,-0.001650162,0.695498078,0.016752583,0.677084327,0,11.55273744,0.010701365,0.665227477,0.85752446,14.03280718
8/29/2016,0.521450018,0.52565904,0.399907199,0.057687072,0.5300261,0.067205295,0.51177746,0,7.595531118,0.056162424,0.4913574,0.902321567,9.176963415,0.020798563,0.719598839,0.02571573,0.698780722,0,9.572206404,0.013210322,0.664691107,0.87909633,10.92339057,0.022130083,0.55866789,0.034276416,0.541230712,0,7.846570996,0.018612839,0.52558292,0.872515679,8.841339981,-0.017198379,0.756526456,0.014937158,0.734285127,0,11.70733325,0.011481156,0.711060303,0.855303382,13.5146748
8/30/2016,-0.195569901,0.539351703,0.419460256,0.021801797,0.561113747,0.030867637,0.541552463,0,7.731588327,0.010447523,0.524668765,0.898780519,9.449266949,-0.032384639,0.652145932,-0.011443091,0.622976635,0,9.657899241,-0.02842699,0.596170855,0.875989196,11.05198192,-0.029663153,0.544342222,-0.005039179,0.510546946,0,7.955081203,-0.026199367,0.497500527,0.869161595,9.012167217,-0.035482472,0.654298768,-0.02539355,0.62633981,0,10.27382942,-0.036437298,0.603651334,0.849570825,14.74600426
8/31/2016,-0.237861476,0.534100588,0.435994928,0.061468676,0.5419404,0.071733532,0.521883175,0,7.721831708,0.061387554,0.503175564,0.898700134,9.417236021,0.024201599,0.671306761,0.029394281,0.644608104,0,9.671640428,0.016479313,0.613890462,0.876074588,11.05909365,0.026693106,0.534313563,0.038500265,0.501487345,0,7.947302423,0.023465351,0.486819862,0.869290469,8.991691267,0.017999551,0.721665102,0.023873488,0.673867,0,11.63529436,-0.000777241,0.625940453,0.84019763,12.14692915
9/1/2016,-0.004145736,0.571486333,0.457653303,0.06192333,0.537791867,0.071754015,0.518237434,0,7.751855514,0.06241593,0.499485104,0.901857488,9.408853982,0.027199151,0.704443877,0.030088333,0.679818617,0,9.685532273,0.017691587,0.647628144,0.879186473,11.07270933,0.028271005,0.542024316,0.038770007,0.512946176,0,7.964885042,0.024535397,0.497583208,0.872766894,8.997593702,0.02097516,0.798499649,0.027880863,0.74429341,0,11.12045036,0.015725247,0.718398936,0.856682468,13.35786326
9/2/2016,0.419230004,0.58541263,0.480115627,0.048757864,0.513524386,0.058130318,0.490943255,0,7.695088815,0.045496673,0.472643801,0.901806889,9.314424698,0.008586463,0.689273747,0.01694266,0.657378987,0,9.685482504,0.003136392,0.623561289,0.878940585,11.06387375,0.009494453,0.520970306,0.024202714,0.485818705,0,7.926280842,0.007818238,0.472409438,0.872702563,8.940496443,0.003496035,0.764154357,0.008204341,0.687617165,0,11.28623193,0.000735756,0.662856426,0.854329855,13.85833034
9/6/2016,0.297724234,0.588835393,0.501994348,0.026963805,0.528941052,0.036191017,0.504365754,0,7.753553277,0.01746204,0.488747664,0.897949462,9.466940693,-0.024615496,0.631772664,-0.005920917,0.593863123,0,9.752006778,-0.022348358,0.565780599,0.875233202,11.16697578,-0.022516656,0.510932952,0.000387133,0.465367705,0,7.990538553,-0.019554369,0.453657028,0.869143212,9.056953732,-0.028637164,0.656014895,-0.013086996,0.591735723,0,11.63080436,-0.028140788,0.572645048,0.850613309,14.11462865
9/7/2016,-0.014636467,0.586584357,0.523407793,0.035679949,0.522964853,0.045591084,0.496158715,0,7.742905704,0.02818805,0.482524135,0.89454808,9.496806712,-0.014005683,0.587369375,0.001756964,0.545070694,0,9.802773504,-0.013736393,0.520534364,0.871265249,11.23229328,-0.01096967,0.499827683,0.010139372,0.44765022,0,8.006032755,-0.008889391,0.4369672,0.86546899,9.099385777,-0.018924252,0.56688111,-0.009583165,0.505941526,0,11.56963435,-0.019557304,0.502696186,0.843517467,14.57599703
9/8/2016,-0.222555078,0.573083363,0.54172919,0.052244189,0.499921685,0.062424527,0.470941018,0,7.62536253,0.049864139,0.456665941,0.898407097,9.282657957,0.009681089,0.570565307,0.018814366,0.527758863,0,9.695342228,0.004985044,0.500574843,0.874552156,11.10380706,0.013314921,0.485168183,0.02849968,0.431150017,0,7.890911993,0.012397445,0.421461835,0.869528359,8.958928541,0.004301596,0.495420021,0.010643481,0.462340245,0,10.85308622,0.001106765,0.443569957,0.84863554,14.07778087
9/9/2016,-2.482774756,0.653802361,0.567698211,0.063791833,0.501543954,0.073740903,0.47383821,0,7.602441631,0.064158961,0.456932649,0.89831219,9.245526751,0.026232953,0.606834021,0.030271952,0.569324356,0,9.730963906,0.017652105,0.53896455,0.873868245,11.14709002,0.029981933,0.496953543,0.040624596,0.452585567,0,7.886860641,0.026441265,0.439642485,0.869563631,8.941256373,0.01767225,0.563355079,0.026550883,0.546394208,0,10.1223003,0.015832445,0.517884969,0.846889648,14.01020386
9/12/2016,1.457039668,0.679372244,0.583768801,0.166923058,1.347490761,0.198965409,1.394245025,0,6.145209097,0.217900266,1.358114981,0.898671402,7.149434613,0.151489092,1.32986877,0.142891735,1.535157068,0,8.256378292,0.140090847,1.514140741,0.867350865,9.307041293,0.185856345,1.590247343,0.175399359,1.833216489,0,6.45841915,0.174072475,1.803531144,0.860054745,7.285690893,0.146204716,1.020845137,0.154922567,1.066681774,0,9.371497677,0.180449615,1.033851127,0.840358961,11.48066495
9/13/2016,-1.494173937,0.743935594,0.605596457,-0.032849865,1.299078209,-0.026965015,1.356165659,0,6.2055154,-0.064677449,1.323763657,0.89593081,7.256079268,-0.082928425,1.102439272,-0.057491347,1.255537908,0,8.313137571,-0.084938392,1.257020332,0.866312811,9.39478743,-0.105233585,1.397274581,-0.062836216,1.590990276,0,6.493808681,-0.096627147,1.577076367,0.858398765,7.339680417,-0.090645432,0.866253024,-0.075280829,0.901359339,0,9.232219279,-0.092386425,0.879441185,0.844656844,11.18936258
9/14/2016,-0.058784941,0.780981288,0.629759415,0.128788523,1.309601322,0.156846698,1.384677862,0,6.308804084,0.161851379,1.34743304,0.895639899,7.381866563,0.10454385,1.335268433,0.10538982,1.510629877,0,8.459495042,0.094550216,1.496748967,0.867302064,9.566100422,0.120797131,1.48406687,0.124688498,1.70957583,0,6.576707007,0.115197595,1.68857281,0.859864682,7.433115473,0.145426045,1.171496363,0.102594255,1.241386041,0,9.703138775,0.11058607,1.202833094,0.83503507,11.41970567
9/15/2016,1.005852109,0.814132262,0.657762583,0.048459443,1.116792906,0.065932177,1.193418603,0,6.227356591,0.049989246,1.16775586,0.895552362,7.284553959,0.011774364,1.285595806,0.023639224,1.400248606,0,8.470148537,0.006270144,1.384797086,0.865777678,9.59429923,0.010332608,1.315347918,0.033149145,1.495694383,0,6.529980188,0.011906112,1.488112106,0.859315816,7.38718437,0.02475804,1.20802256,0.020561961,1.208751812,0,9.46492929,-0.008001627,1.176030299,0.826395848,11.66626081
9/16/2016,-0.377938216,0.806632941,0.681277243,-0.012355448,1.06841707,-0.00258633,1.137302538,0,6.31121198,-0.034344258,1.120960576,0.891145113,7.410246278,-0.056464634,1.098349553,-0.037462849,1.175990569,0,8.583527873,-0.059987221,1.175858826,0.861736371,9.725469247,-0.072990276,1.171712492,-0.036921731,1.309731493,0,6.589850628,-0.067135381,1.313422257,0.855195624,7.447839069,-0.063205107,0.991119198,-0.04640754,1.00158317,0,9.454720718,-0.059331451,0.988973589,0.833800708,11.70455654
9/19/2016,-0.00186991,0.820953401,0.704831321,0.066518795,0.944048007,0.086558683,1.006472644,0,6.2471471,0.075122723,0.992953857,0.897040171,7.28201954,0.032174438,1.1064998,0.042182035,1.162017479,0,8.456494452,0.026369861,1.15466052,0.868848516,9.553324421,0.035355223,1.065784729,0.054337807,1.176599503,0,6.526452926,0.035680864,1.181785111,0.862505413,7.353140411,0.056876222,1.084594328,0.036880738,1.061651644,0,9.449446777,0.031065361,1.034867729,0.837267539,11.24751961
9/20/2016,0.02991437,0.829594456,0.728907227,0.044056388,0.833330444,0.061059841,0.882134706,0,6.26831492,0.044851841,0.872982157,0.898993518,7.282729978,0.007648407,1.06540548,0.020082629,1.086810934,0,8.481701468,0.002923559,1.076760284,0.870636233,9.577015072,0.00545039,0.963557517,0.028943033,1.039767511,0,6.554046209,0.007910201,1.050006039,0.864889479,7.378496573,0.012616072,0.981781479,0.011707413,0.964294675,0,9.509163523,0.003562081,0.933494464,0.83961944,11.23188961
9/21/2016,1.085795072,0.864958841,0.756744675,0.04191623,0.747914759,0.058440503,0.779547052,0,6.252693365,0.042370815,0.773277984,0.90368006,7.221039034,0.005230896,1.019804824,0.01789895,1.01271349,0,8.422138393,0.001027157,1.002414412,0.875300983,9.500282949,0.002787389,0.878260792,0.026580992,0.923582458,0,6.540342505,0.005956284,0.936823485,0.870283875,7.351617322,0.008913475,0.851182743,0.009523727,0.80796619,0,9.375762487,-0.000787347,0.79060315,0.846748466,10.95255397
9/22/2016,0.647883749,0.8742894,0.786865279,-0.019414542,0.846201889,-0.011516767,0.868272033,0,6.397667496,-0.039943393,0.863312488,0.9018503,7.424334844,-0.06170302,0.858933118,-0.04309676,0.842339107,0,8.584213238,-0.062630346,0.845586079,0.872357456,9.715611537,-0.079565717,0.810544548,-0.044188827,0.828717423,0,6.655911862,-0.071688359,0.844890277,0.86713948,7.504597889,-0.072192979,0.735082379,-0.062934174,0.683643139,0,9.473647032,-0.068297003,0.684549266,0.84655496,11.42815
9/23/2016,-0.575329729,0.813106083,0.802795651,0.010058162,0.821297502,0.021490649,0.837536731,0,6.367419155,-0.002464959,0.837694116,0.897670164,7.435515847,-0.032494839,0.75619126,-0.015594977,0.730369412,0,8.613400501,-0.034400697,0.740594662,0.86587069,9.805074359,-0.041903131,0.753874355,-0.011481877,0.748943112,0,6.658028384,-0.036940734,0.766722991,0.861379737,7.539470731,-0.035435723,0.628241734,-0.026563193,0.588809191,0,9.314969109,-0.044191705,0.594002055,0.836111125,11.24103001
9/26/2016,-0.862492269,0.726281447,0.807486571,0.083158169,0.790048103,0.103786695,0.802457788,0,6.406325517,0.094772307,0.796963793,0.898143333,7.467312353,0.047798925,0.845907617,0.057102432,0.831796579,0,8.712041542,0.042453972,0.83284514,0.864377126,9.935087754,0.054658058,0.769670666,0.070739472,0.779240659,0,6.723462142,0.053923829,0.785023718,0.861430733,7.599826823,0.066722867,0.775818862,0.06090878,0.75334847,0,8.794222819,0.053060503,0.748405778,0.835879029,10.88337631
9/27/2016,0.642357232,0.6773599,0.800829002,0.09254539,0.84356488,0.114896014,0.862103589,0,6.504645752,0.110176431,0.851754456,0.902628218,7.525711519,0.05836201,0.999231011,0.064024687,1.012667583,0,8.781946809,0.052992436,1.00450663,0.870901543,9.931484961,0.06847555,0.890731483,0.080411832,0.944658847,0,6.781468215,0.066722708,0.939865626,0.866992593,7.616699311,0.071179538,0.99665136,0.066345627,0.995360846,0,9.042296144,0.066273927,0.983826568,0.838178067,10.94762218
9/28/2016,0.528249099,0.663876416,0.789118515,0.016048655,0.801235941,0.025797161,0.811809709,0,6.393226228,0.002935315,0.802986109,0.902041248,7.422763867,-0.029631996,0.899079285,-0.012023452,0.893341836,0,8.670098601,-0.032057923,0.892496477,0.868407316,9.865142032,-0.037767259,0.820983939,-0.008151574,0.849697289,0,6.680098854,-0.033134785,0.849417328,0.862966864,7.55213485,-0.033015854,0.84370359,-0.02407005,0.836885352,0,9.570470522,-0.041768675,0.836754363,0.84590508,11.38877575
9/29/2016,-0.936501928,0.669583981,0.774663687,0.022680213,0.764335697,0.033740735,0.767268134,0,6.376960782,0.012553664,0.762880262,0.903103918,7.384324069,-0.022136874,0.806081419,-0.005191017,0.787879974,0,8.602931461,-0.02445831,0.791999029,0.86962183,9.752412587,-0.028720946,0.761035582,-0.000424154,0.76459546,0,6.656343361,-0.024235614,0.767487337,0.864369019,7.499127561,0.014620779,0.735742621,-0.016957125,0.703859269,0,9.602053156,-0.024646562,0.713087857,0.852954626,10.48542418
9/30/2016,0.79363291,0.682613718,0.762261764,0.098106342,0.832330987,0.12050305,0.841197541,0,6.533478214,0.116685963,0.827267475,0.90026936,7.580803784,0.064735308,0.966620101,0.069084079,0.981177504,0,8.811471042,0.058285802,0.97449897,0.868160885,9.983031176,0.075181139,0.884700135,0.085701046,0.940668087,0,6.799761233,0.072138188,0.931096405,0.862866884,7.650528504,0.096366838,0.931548733,0.070665588,0.958325137,0,9.482545975,0.076662818,0.952440218,0.843595906,11.58293638
10/3/2016,-0.326599158,0.653825262,0.74554895,0.004977985,0.816054503,0.013502141,0.817877842,0,6.622715617,-0.011797202,0.806253419,0.89482314,7.726668721,-0.040936309,0.849027526,-0.02198062,0.846219449,0,8.91868208,-0.042520491,0.849197086,0.862675837,10.1353456,-0.050413255,0.812903233,-0.019445178,0.839748111,0,6.880125197,-0.045350956,0.836141171,0.857932992,7.751671456,-0.046342646,0.787851152,-0.033945844,0.815290424,0,9.12767145,-0.053636267,0.81912602,0.83230646,11.12327492
10/4/2016,-0.496789984,0.671659369,0.729755442,0.07103707,0.751629403,0.088863019,0.749591675,0,6.457583256,0.077471688,0.736836914,0.898014004,7.52202031,0.032651855,0.881676873,0.042409303,0.872455057,0,8.682076187,0.028115878,0.867763504,0.865212923,9.943799206,0.035535839,0.771504449,0.053934965,0.785694293,0,6.74373537,0.03620261,0.780166725,0.860316919,7.644104534,0.046930009,0.881632309,0.047533763,0.86920311,0,8.309611907,0.033987327,0.861643218,0.848586277,9.908867177
10/5/2016,0.428749073,0.628995509,0.706159109,0.079671429,0.737724076,0.098152625,0.733940856,0,6.589729208,0.089362986,0.720232178,0.897790527,7.660141728,0.043230385,0.952353129,0.050887595,0.946963795,0,8.82522933,0.037796113,0.93694763,0.865603245,10.0893083,0.047443437,0.78290437,0.06315362,0.801561896,0,6.867091015,0.047472968,0.793645337,0.861221962,7.756665903,0.044175038,1.025125735,0.053002995,0.980976741,0,8.50479579,0.045693717,0.969191173,0.846452307,10.23971947
10/6/2016,0.048142577,0.627334112,0.68146358,0.024748087,0.696443064,0.035724198,0.682400411,0,6.501269749,0.015223126,0.671665625,0.898410592,7.52173874,-0.018138495,0.875365156,-0.00333134,0.852548151,0,8.725509667,-0.020332854,0.847085056,0.868064355,9.883901554,-0.023766343,0.729380738,0.002787524,0.724570093,0,6.783314504,-0.020167669,0.720823561,0.862583847,7.612830081,-0.018967682,0.861658233,-0.012312054,0.838676191,0,8.818333836,-0.031320382,0.838141022,0.840079027,10.58326986
10/7/2016,-0.325877387,0.667857937,0.666938765,0.048407789,0.644765744,0.062255563,0.618794659,0,6.542660046,0.046304414,0.609773942,0.897927725,7.547924108,0.007424104,0.842125988,0.019350952,0.800122347,0,8.761185813,0.0036507,0.793833168,0.866978183,9.918054831,0.006180289,0.685873837,0.028125158,0.658931466,0,6.828875051,0.007886966,0.658159935,0.862701097,7.64341219,0.016942326,0.725155029,0.018080036,0.709651706,0,8.492382197,0.00210501,0.715773723,0.838232522,10.2371016
10/10/2016,0.45953664,0.671115982,0.661422219,0.070586239,0.634702521,0.086505211,0.604542022,0,6.466881147,0.075617601,0.592887732,0.9054164,7.39319497,0.0339195,0.881850029,0.0429537,0.834825513,0,8.51257241,0.028944602,0.823360221,0.872521446,9.68324738,0.035465553,0.680905671,0.052352195,0.653839846,0,6.777189102,0.035507694,0.648625528,0.870040478,7.588776248,0.056730624,0.800421175,0.046623658,0.768958893,0,7.67709401,0.034047779,0.765180656,0.859136175,8.820026753
10/11/2016,-1.252460918,0.717617527,0.665447981,0.025488587,0.630670256,0.035731044,0.592688475,0,6.340776523,0.014726983,0.58193674,0.897998728,7.289025001,-0.016180209,0.809433708,-0.000708511,0.755815242,0,8.445702582,-0.019580423,0.748761439,0.869062276,9.51002742,-0.022366328,0.64776585,0.003723746,0.602884853,0,6.651622119,-0.019576655,0.59995139,0.863787645,7.430660605,-0.017701378,0.705303439,-0.007776265,0.679579883,0,8.031605329,-0.020229406,0.681677558,0.843500294,9.599670216
10/12/2016,0.114595502,0.693936258,0.668453966,0.116644308,0.851102636,0.145346596,0.842831354,0,6.39468472,0.144003427,0.820164556,0.89638078,7.365682846,0.079155869,1.033629941,0.088589134,1.039481368,0,8.716239452,0.08065444,1.022511067,0.878840071,9.690194541,0.096281264,0.940424393,0.106699759,1.01273949,0,6.744314419,0.094183349,0.996608096,0.867964823,7.500448575,0.097566719,0.983618444,0.099297295,1.006569567,0,8.884068982,0.097935895,1.00141475,0.855353214,10.32647831
10/13/2016,-0.310413126,0.718030154,0.673298583,0.040886518,0.760022325,0.055042285,0.750270876,0,6.246806738,0.037639488,0.732292012,0.897732742,7.186979915,0.013327405,0.987243468,0.020889532,0.960657266,0,8.518442437,0.004650075,0.943516897,0.883722415,9.426753476,0.002239665,0.856263443,0.024546483,0.898558985,0,6.654122483,0.004524254,0.890559647,0.87206009,7.394395072,0.015898396,0.909622377,0.021497771,0.880763169,0,8.230087357,0.003517698,0.859767176,0.865341603,9.328985209
10/14/2016,0.020161621,0.721879701,0.677225181,0.069005903,0.715271255,0.086316887,0.704129274,0,6.112018225,0.073850733,0.686499367,0.905139209,6.961803437,0.043361222,0.972993782,0.050099069,0.943683337,0,8.157293934,0.036223382,0.924585415,0.899760566,8.856837819,0.036743496,0.813177565,0.053814307,0.841724273,0,6.566094946,0.036891255,0.833861518,0.892290636,7.17781206,0.055854599,0.972696405,0.051504712,0.910014376,0,8.055789231,0.038454926,0.899124251,0.894083747,8.61332869
10/17/2016,-0.304262727,0.719468162,0.683789471,0.047849272,0.660948686,0.061876229,0.640796399,0,6.132352631,0.046077468,0.624795538,0.903942146,7.00227982,0.023583798,0.940557909,0.029355157,0.88471458,0,8.2556265,0.014385325,0.861228535,0.896107737,9.03666674,0.012452019,0.756268239,0.032609585,0.761196694,0,6.622164911,0.01531803,0.755702519,0.88931664,7.288885485,0.022164877,0.901059952,0.026669771,0.806594626,0,8.231249433,0.013779707,0.79220681,0.891756613,8.882623809
10/18/2016,0.614145996,0.72204154,0.688827688,0.067743969,0.642936194,0.084994391,0.617912928,0,6.07784374,0.072358504,0.600376754,0.903700358,6.949714139,0.044553314,0.928754286,0.050908673,0.872842925,0,8.101208363,0.037603892,0.848023429,0.901498773,8.829849046,0.035985602,0.732118955,0.053414481,0.727580734,0,6.653747094,0.037159217,0.720549239,0.893505542,7.320794228,0.05443672,0.840060316,0.052206399,0.804424275,0,7.346207173,0.038827041,0.783589577,0.906860017,7.819947982
10/19/2016,0.218959958,0.721586226,0.69808676,0.01064087,0.659851023,0.019028142,0.628205989,0,6.195861235,-0.004264319,0.61380343,0.896432557,7.160643509,-0.01483383,0.838737116,-0.009006611,0.778001081,0,8.265693246,-0.025431587,0.758330971,0.890107988,9.121655085,-0.031388421,0.689650818,-0.005549155,0.665780046,0,6.766547029,-0.024497366,0.660995806,0.883718123,7.523315585,-0.015435026,0.738833554,-0.007163698,0.704634668,0,7.607988673,-0.019578881,0.694081822,0.894711621,8.206680561
10/20/2016,-0.137669396,0.725922466,0.707945595,0.035333285,0.627741278,0.047800584,0.589526913,0,6.04267898,0.028969763,0.577605264,0.898343095,6.924826474,0.007570097,0.820697716,0.014644139,0.734921524,0,8.269786674,-0.001468385,0.716038872,0.886255735,9.152189917,-0.004298734,0.65371501,0.019225194,0.613344143,0,6.598542014,-0.000117663,0.609999127,0.877411581,7.353514463,0.009671655,0.664879622,0.011549274,0.62891598,0,7.723611141,-0.00021785,0.622359639,0.886331661,8.336389448
10/21/2016,-0.008406305,0.700580524,0.711217854,0.058562715,0.601477102,0.074495997,0.557033398,0,5.97383592,0.0601698,0.543674557,0.901550501,6.828492225,0.02564083,0.830606865,0.034251138,0.73896558,0,8.195015176,0.02041958,0.716901161,0.883364834,9.168098576,0.022468229,0.628635312,0.043058973,0.577344468,0,6.51751507,0.025027548,0.572516846,0.875955366,7.298618095,0.031592926,0.707508191,0.034928257,0.632800406,0,7.86903729,0.021024302,0.620171613,0.883867569,8.56448085
10/24/2016,0.473851728,0.700674181,0.714173674,0.046820424,0.577204668,0.061941177,0.525003635,0,5.899925733,0.045886241,0.511231095,0.899682189,6.771767641,0.007502327,0.797714489,0.020021623,0.716135153,0,7.73112958,0.002074352,0.695084735,0.866101985,8.77777437,0.007540968,0.605465134,0.030789386,0.53949482,0,6.317929008,0.010291173,0.534664323,0.865467383,7.101701073,0.014099649,0.683361975,0.019109957,0.602778538,0,8.489280008,0.012112612,0.589337806,0.863963773,9.755456566
10/25/2016,-0.380488014,0.630405363,0.705452458,0.017411425,0.594423459,0.028328791,0.539203552,0,5.89112231,0.005903725,0.52739934,0.895745932,6.81466468,-0.019984195,0.735356229,-0.005320005,0.638944037,0,7.87863329,-0.022913591,0.620614631,0.869797505,8.958629834,-0.028105893,0.588879573,0.000361032,0.512305976,0,6.363856629,-0.023807496,0.508186304,0.863579066,7.207629393,-0.010180151,0.599712944,-0.002033299,0.525954302,0,8.068296301,-0.015662132,0.51388044,0.876351408,9.025354168
10/26/2016,-0.174193698,0.645542281,0.70061306,0.072021035,0.600504295,0.091686783,0.548273518,0,5.774443644,0.079702722,0.531905066,0.899221456,6.627871099,0.033522714,0.761638933,0.043606825,0.699362087,0,7.468852189,0.025754871,0.68118588,0.861775858,8.512967732,0.037359105,0.60909449,0.057817642,0.551304123,0,6.214576866,0.039360747,0.539487807,0.862254028,6.995899255,0.037685262,0.729936075,0.045298866,0.641468261,0,8.199055956,0.037688277,0.625687136,0.870055817,9.272873063
