Date,Abs_Ret,Realized_Ret,SvOLHC,SvOLHC_n10,sGARCH_norm_mu,sGARCH_norm_sigma,sGARCH_std_mu,sGARCH_std_sigma,sGARCH_std_skew,sGARCH_std_shape,sGARCH_sstd_mu,sGARCH_sstd_sigma,sGARCH_sstd_skew,sGARCH_sstd_shape,eGARCH_norm_mu,eGARCH_norm_sigma,eGARCH_std_mu,eGARCH_std_sigma,eGARCH_std_skew,eGARCH_std_shape,eGARCH_sstd_mu,eGARCH_sstd_sigma,eGARCH_sstd_skew,eGARCH_sstd_shape,gjrGARCH_norm_mu,gjrGARCH_norm_sigma,gjrGARCH_std_mu,gjrGARCH_std_sigma,gjrGARCH_std_skew,gjrGARCH_std_shape,gjrGARCH_sstd_mu,gjrGARCH_sstd_sigma,gjrGARCH_sstd_skew,gjrGARCH_sstd_shape,apARCH_norm_mu,apARCH_norm_sigma,apARCH_std_mu,apARCH_std_sigma,apARCH_std_skew,apARCH_std_shape,apARCH_sstd_mu,apARCH_sstd_sigma,apARCH_sstd_skew,apARCH_sstd_shape
7/23/2018,3.868656435,3.868656435,2.563583511,2.369480675,0.370193175,3.738509296,0.527616299,3.597366544,0,4.380104985,0.315934943,3.615880369,0.886722279,4.433034768,0.237941165,3.412952332,0.46971443,3.234203672,0,4.444157733,0.295546983,5.523955002,0.916977916,3.909751037,0.31542146,3.645680005,0.500547861,3.465067813,0,4.495514097,0.303711741,3.504444763,0.891421236,4.514970877,0.320964978,3.663756113,0.488094333,3.393445996,0,4.49257444,0.278193665,3.395759285,0.88789139,4.479434161
7/24/2018,8.845464161,8.845464161,2.768477619,2.443514927,0.563126157,3.802296285,0.563751423,3.644323794,0,4.468407632,0.339207324,3.687866352,0.887345544,4.529100431,0.408749954,3.571935361,0.49330469,3.384171136,0,4.525849429,0.222383669,4.969854854,0.913656815,4.108644557,0.551984472,3.693880489,0.571712174,3.49796694,0,4.585214094,0.366487917,3.564004765,0.892239236,4.613024521,0.579428962,3.707972315,0.550949892,3.471827157,0,4.584848747,0.333236806,3.527579452,0.890487499,4.59290172
7/25/2018,2.925469035,-2.925469035,2.856156514,2.533995392,0.851396028,4.621712871,0.629081611,4.64594458,0,4.527519884,0.401303034,4.748276266,0.895624504,4.569621423,0.70581724,4.293302894,0.550334021,4.231584878,0,4.544348777,0.277396015,4.386722962,0.895724115,4.510789094,0.895973596,4.35467834,0.676183349,4.355120524,0,4.633288089,0.469432183,4.497819401,0.900228213,4.645587124,0.975430453,4.354581414,0.658943594,4.337617959,0,4.632041124,0.442522495,4.468990323,0.89961764,4.634545921
7/26/2018,2.849141871,-2.849141871,2.979644933,2.634287196,0.270522776,4.56103371,0.541795703,4.570090539,0,4.497260482,0.359383905,4.631678757,0.895750687,4.543021354,0.189772986,4.435241922,0.504462797,4.3697263,0,4.530480335,0.336086749,4.455174117,0.895986807,4.495988555,0.191365848,4.411513414,0.499410642,4.379869217,0,4.604518701,0.327842892,4.464541787,0.899922569,4.618906525,0.182031623,4.386053737,0.500531833,4.377493638,0,4.602431752,0.328730219,4.456817999,0.899295903,4.608130432
7/27/2018,2.648726164,2.648726164,2.717223453,2.660878809,0.270389772,4.460276705,0.531267107,4.499541876,0,4.448611208,0.352805861,4.526911218,0.897476221,4.506447359,0.22856271,4.487063029,0.493071849,4.482481686,0,4.490336141,0.320774207,4.521193181,0.8964448,4.470410171,0.190647012,4.364564711,0.488261983,4.366968224,0,4.561438395,0.319631476,4.404260391,0.901355634,4.58781241,0.182326119,4.320291322,0.490423299,4.384555241,0,4.559170141,0.321702197,4.420685313,0.900775644,4.577208487
7/28/2018,0.33185039,0.33185039,2.61003266,2.666648919,0.535768228,4.318367196,0.564299597,4.309494005,0,4.460002787,0.369265228,4.342983406,0.898446159,4.514471521,0.398506578,4.364422588,0.493882662,4.31786335,0,4.503349419,0.286308512,4.377900686,0.89743778,4.479230301,0.511077972,4.207207961,0.559990821,4.169763983,0,4.572191475,0.380051163,4.216752306,0.902378526,4.595461735,0.544174713,4.159762369,0.552271224,4.182209832,0,4.569433156,0.368052306,4.232221088,0.90182637,4.584716089
7/29/2018,0.320641243,0.320641243,2.568801677,2.664224027,0.4349683,4.125745989,0.56360286,4.09419539,0,4.34035305,0.376899266,4.110786702,0.90041006,4.418849827,0.336424348,4.045461764,0.506011235,3.983535832,0,4.391404876,0.320306566,4.001019096,0.89970382,4.39544294,0.385511054,4.017027907,0.54252808,3.955241887,0,4.451123034,0.368290844,3.98651005,0.9042462,4.501654929,0.39705117,4.000186085,0.537191232,3.959134378,0,4.447874692,0.361707801,3.98623817,0.903949857,4.491671501
7/30/2018,0.463201024,-0.463201024,2.613527815,2.672024645,0.427517587,3.955076755,0.556600755,3.894433375,0,4.261997677,0.369650718,3.907553753,0.902269078,4.32794575,0.326975427,3.754402943,0.49822868,3.681054012,0,4.316369867,0.307155808,3.678934099,0.900421923,4.308866031,0.377340274,3.853139007,0.535208468,3.759265221,0,4.367955118,0.361199059,3.789170802,0.90624439,4.407547056,0.389973279,3.858152691,0.527454774,3.745554767,0,4.355720444,0.347850439,3.763669406,0.90473822,4.381540675
7/31/2018,5.013793674,-5.013793674,2.755309714,2.690927983,0.381908827,3.81600689,0.541266299,3.721098967,0,4.246293009,0.363645674,3.723957738,0.906341489,4.307676681,0.257383269,3.598117713,0.485789966,3.512862053,0,4.301419138,0.310748579,3.485815639,0.904660937,4.288972476,0.323156009,3.730288678,0.513736847,3.599229373,0,4.35053613,0.348071422,3.617823522,0.910366986,4.386808762,0.333951992,3.750376918,0.507382542,3.580712432,0,4.330247,0.333817148,3.58153717,0.907984048,4.342863372
8/1/2018,2.019237272,-2.019237272,2.809297633,2.724205553,0.136631037,4.102362846,0.485075082,4.091933953,0,4.39169897,0.323378408,4.068719327,0.904768853,4.441460978,0.138389483,5.532220641,0.46179467,4.082192144,0,4.439626517,0.30379423,4.033769555,0.902796776,4.419173203,0.032595229,4.205903532,0.424955073,4.141713511,0,4.500915962,0.269612013,4.107995793,0.908522466,4.523785933,0.009009441,4.19859853,0.430833674,4.143821456,0,4.488120377,0.275751827,4.110208265,0.907205941,4.495167699
8/2/2018,0.760400871,-0.760400871,2.751954821,2.743042684,0.279725426,3.995508486,0.488964494,3.968079197,0,4.487865119,0.327113984,3.934283504,0.906903012,4.533191428,0.166264739,4.06980466,0.45175293,4.067939244,0,4.52574885,0.286636154,4.002060123,0.905901945,4.50576259,0.207676385,4.088066384,0.451008016,4.025646061,0,4.596571264,0.298467609,3.981749309,0.910724205,4.615424923,0.207868103,4.068147946,0.450959419,4.030966743,0,4.591142252,0.29703211,3.990620579,0.910111212,4.600300544
8/3/2018,1.769997827,-1.769997827,2.613275195,2.727522441,0.341367376,3.851698397,0.495058857,3.77893886,0,4.543835332,0.335954447,3.740231097,0.909084116,4.589735679,0.229774717,3.885610737,0.453286288,3.869427262,0,4.56974715,0.289459884,3.788250579,0.908973037,4.555031203,0.282523671,3.926040429,0.466535372,3.827575156,0,4.650038735,0.317909893,3.782778193,0.912926962,4.670286277,0.298045741,3.933602689,0.466971271,3.826509683,0,4.652071832,0.317215913,3.783282926,0.912814577,4.667463785
8/4/2018,5.552450309,-5.552450309,2.76694148,2.718600938,0.290121044,3.779334423,0.485196165,3.700028897,0,4.496378797,0.328343148,3.650241032,0.909483403,4.548984956,0.178012714,3.863114855,0.452151146,3.852489197,0,4.521472511,0.292023528,3.758211308,0.908698399,4.51606767,0.222723403,3.857476988,0.45235435,3.752665444,0,4.597676983,0.304073258,3.697926667,0.912896232,4.625112397,0.225586119,3.862085997,0.452166813,3.747654441,0,4.604338911,0.304286449,3.696922488,0.91296985,4.6278464
8/5/2018,0.505343479,0.505343479,2.602167077,2.680853152,0.14060457,4.137582319,0.473981612,4.181096821,0,4.451429688,0.320591984,4.117696347,0.908280219,4.515729349,0.099774248,4.37669411,0.473292671,4.439873782,0,4.473653775,0.422799871,5.149155937,0.932024215,4.018817108,0.039032297,4.338422054,0.422480419,4.338820677,0,4.547139557,0.273466853,4.25487124,0.911347849,4.588273827,-0.035532867,4.33073222,0.424381987,4.341348097,0,4.543681581,0.276615079,4.259398737,0.911273925,4.581996618
8/6/2018,1.664484502,-1.664484502,2.50109583,2.65924039,0.41709711,3.956644926,0.517785725,3.945911332,0,4.432711615,0.367191716,3.888448476,0.91683687,4.513228947,0.341696189,4.072016661,0.475881575,4.016921802,0,4.438015794,0.318711628,3.942580002,0.916822125,4.468110305,0.374074631,4.105715092,0.504222289,4.05303128,0,4.529622392,0.361108563,3.98712046,0.919196903,4.591687657,0.387434424,4.120758903,0.4995571,4.050254484,0,4.523401004,0.358653486,3.98584511,0.919830968,4.583383781
8/7/2018,2.899599853,-2.899599853,2.774822596,2.675719384,0.301937007,3.863136716,0.480198595,3.845041377,0,4.366862995,0.331208082,3.782631575,0.917670455,4.435998187,0.245651218,4.008682684,0.455996629,3.961891703,0,4.370064384,0.301773181,3.877737633,0.916898829,4.390056485,0.242392201,4.001402293,0.457302154,3.945891703,0,4.459776756,0.314320497,3.875753364,0.919975251,4.511144487,0.237974932,4.009605249,0.459522158,3.951635126,0,4.44447712,0.317246522,3.88065815,0.920541127,4.490196225
8/8/2018,6.853477552,-6.853477552,3.047997291,2.723638945,0.232163872,3.867143189,0.448892854,3.84688699,0,4.456233952,0.307309633,3.778756291,0.919088196,4.521480717,0.16815815,4.109496684,0.497934644,5.189739259,0,4.134769864,0.290900094,3.992350154,0.918751071,4.476673504,0.162831197,4.021999902,0.418442976,3.971053919,0,4.553254204,0.282900466,3.892841812,0.921867397,4.599423462,0.144337592,4.008928746,0.424566734,3.992575895,0,4.542904087,0.288883862,3.911641291,0.922291621,4.584177457
8/9/2018,4.077454501,4.077454501,3.10696073,2.772982237,-0.021156721,4.372256278,0.346386605,4.485827825,0,4.434364354,0.20437172,4.419047433,0.915556236,4.485773358,-0.087051898,4.742158741,0.385591683,4.851998825,0,4.445025419,0.224111524,4.74126476,0.915831048,4.45409973,-0.130668207,4.697108632,0.28472577,4.769576443,0,4.551007553,0.147295932,4.671442542,0.918965217,4.579926049,-0.183485496,4.71484885,0.314403686,4.775849642,0,4.527474985,0.177619982,4.683952851,0.918718362,4.546804654
8/10/2018,6.016427269,-6.016427269,3.180507869,2.815502052,0.560281173,4.377073068,0.523326238,4.47545617,0,4.318981926,0.360413766,4.427966691,0.916221586,4.393113693,0.410581741,4.734505949,0.458532895,4.837555808,0,4.337333301,0.274118869,4.768641012,0.916096202,4.3610766,0.548466034,4.586923854,0.531567132,4.668798791,0,4.429968973,0.380839111,4.601986129,0.919308852,4.482344228,0.590055194,4.581221105,0.479159206,4.707356238,0,4.378878087,0.32946687,4.652363904,0.920278224,4.42258426
8/11/2018,1.779150871,1.779150871,3.352366024,2.869808891,0.09039141,4.707085223,0.445804262,4.844597562,0,4.40765227,0.296110167,4.782776027,0.912490029,4.476053051,0.050683766,5.196192426,0.438270497,5.359190257,0,4.441197739,0.298579107,5.265425231,0.913432786,4.453840012,-0.015676729,5.038175463,0.383708627,5.148165584,0,4.530803321,0.240281508,5.052834404,0.916491914,4.572665441,-0.060325881,5.038534081,0.42813648,5.190590863,0,4.485072801,0.284326752,5.110880867,0.91723179,4.520406132
8/12/2018,0.427312469,0.427312469,3.36660882,2.931274291,0.467494031,4.492882528,0.517921491,4.618825705,0,4.250181946,0.367174633,4.554140578,0.92082109,4.345656911,0.34474424,4.899482991,0.464422088,5.045129522,0,4.309406668,0.302496063,4.966898669,0.921523345,4.346236319,0.431443233,4.757347855,0.508927943,4.887693832,0,4.381977479,0.373577912,4.799028208,0.925987155,4.451644029,0.419384357,4.758381474,0.474851416,4.888144,0,4.408613492,0.350864007,4.827618102,0.930296152,4.449476058
8/13/2018,0.398090581,-0.398090581,3.505888008,3.020535573,0.395186376,4.290543676,0.496697253,4.394102227,0,4.195154391,0.348833908,4.32871301,0.922278136,4.28905759,0.346528166,4.444932489,0.451155966,4.603428742,0,4.2500339,0.296278183,4.542846159,0.922836744,4.287591888,0.349435903,4.506998891,0.480206698,4.610012139,0,4.322444351,0.345480557,4.528235291,0.926894922,4.392098956,0.342900086,4.499451164,0.456308062,4.543171062,0,4.3362449,0.332480418,4.497228103,0.931626576,4.373430454
8/14/2018,1.566132794,-1.566132794,3.499446426,3.093786067,0.354198555,4.122127437,0.487145046,4.190005041,0,4.210893566,0.337445907,4.120743853,0.920542336,4.303784851,0.257714312,4.272818901,0.447861264,4.327765416,0,4.258880761,0.294717403,4.249489203,0.92123344,4.295551949,0.302562493,4.30133589,0.466194685,4.369532752,0,4.33527955,0.328574805,4.288963158,0.924991192,4.403883908,0.30167109,4.294956865,0.456184012,4.309135635,0,4.350896107,0.329095728,4.250103079,0.929545033,4.392289966
8/15/2018,1.739858394,1.739858394,3.71892822,3.205462181,0.273218307,3.995999372,0.454986831,4.093799944,0,4.037214647,0.298786711,4.015006432,0.918299786,4.125515945,0.169619921,4.158111143,0.427008865,4.230270359,0,4.092794694,0.271240823,4.140454659,0.918690471,4.125519836,0.218190894,4.144761662,0.433331605,4.220778037,0,4.140956369,0.28608256,4.131730611,0.921415619,4.206015713,0.238275678,4.128652178,0.437609674,4.083261642,0,4.231596342,0.306415499,4.060394114,0.927674149,4.24624847
8/16/2018,0.41460918,0.41460918,3.685428967,3.323895495,0.42770127,3.879210309,0.486250497,3.929097262,0,4.056508935,0.317948853,3.858433079,0.914437466,4.140830716,0.323948566,4.012587506,0.446417514,4.034756779,0,4.097932753,0.268869348,3.969186534,0.915055643,4.124267756,0.398250141,3.998433679,0.4814946,4.028212493,0,4.157296104,0.323161777,3.951016367,0.917454914,4.215874822,0.359712784,3.990858512,0.431431084,3.960998383,0,4.236492241,0.285668843,3.921479582,0.922948961,4.252969156
8/17/2018,3.808329293,3.808329293,3.513733494,3.397786585,0.365883578,3.745527673,0.477112856,3.752736627,0,4.049689707,0.305117808,3.682309309,0.912315293,4.12795454,0.261701496,3.749678052,0.445816887,3.723662871,0,4.083563169,0.270422645,3.669509024,0.91332375,4.105537285,0.326792104,3.845212123,0.465985017,3.831613218,0,4.14797928,0.303455025,3.75731532,0.915200283,4.201410968,0.313296107,3.805732414,0.443096193,3.713831239,0,4.222304719,0.295138553,3.676447141,0.920937742,4.23921577
8/18/2018,2.412686939,-2.412686939,3.363138917,3.429300747,0.541988393,3.799517484,0.527887272,3.793165359,0,4.087715987,0.348441745,3.753106325,0.910278688,4.17078103,0.4313242,3.850590159,0.480782182,3.843603645,0,4.12240626,0.288476876,3.819849907,0.91200707,4.149654222,0.527889938,3.851176261,0.532090962,3.832240027,0,4.188254045,0.363452851,3.792743122,0.913079783,4.246344625,0.473523846,3.849909612,0.460828717,3.81993663,0,4.258243013,0.309380416,3.793874275,0.919303553,4.281108785
8/19/2018,1.273197125,1.273197125,3.225301078,3.441134782,0.229672427,3.794872303,0.452379585,3.79663924,0,4.039766615,0.281234882,3.744515156,0.911307969,4.109341403,0.181039279,3.932032166,0.44254305,3.92729554,0,4.06908943,0.275831906,3.887262205,0.912812895,4.085756798,0.17041509,3.872508402,0.428284028,3.849191429,0,4.137103518,0.265280191,3.793936089,0.913937466,4.18185872,0.218468373,3.892240896,0.548026002,3.490041302,0,4.104329497,0.322422047,3.835870361,0.921695155,4.204354044
8/20/2018,3.083290143,-3.083290143,3.048226707,3.427906666,0.397887363,3.689651848,0.476365408,3.645528022,0,4.052592716,0.296989176,3.59883219,0.909254442,4.117652563,0.303611358,3.773618684,0.438009513,3.714065488,0,4.07364655,0.251901763,3.697058053,0.909930903,4.082472821,0.367005492,3.75332861,0.469758123,3.685026842,0,4.148694138,0.299361252,3.638006096,0.911827211,4.187925591,0.33604921,3.749336904,0.441419367,3.385069076,0,4.260103658,0.26859443,3.670573296,0.917947543,4.210849295
8/21/2018,2.816876342,2.816876342,2.795808651,3.372250929,0.190218196,3.758749342,0.435229139,3.729774459,0,4.123197443,0.264810278,3.669982612,0.909954743,4.17849102,0.110840173,3.94676625,0.432328519,3.894781485,0,4.131298467,0.247895707,3.849690483,0.907063356,4.128372258,0.12524883,3.862619065,0.407422584,3.802219161,0,4.223410674,0.245561777,3.735182802,0.91280729,4.252215127,0.165385023,3.869975404,0.572420733,3.365048286,0,4.660572876,0.29523242,3.796325858,0.916633205,4.256584173
8/22/2018,1.741915892,-1.741915892,3.289077633,3.36449781,0.44430729,3.741555678,0.456858123,3.696124306,0,4.077578069,0.275608782,3.656857603,0.909458935,4.130466178,0.338340085,3.938636535,0.415063491,3.876199709,0,4.076724843,0.185091913,3.867099494,0.906083652,4.07197303,0.428231382,3.812455766,0.458738787,3.739062157,0,4.172353605,0.286487198,3.695669221,0.912016986,4.200066878,0.330510199,3.856806923,0.344471809,3.268398116,0,4.54623743,0.140310448,3.939230701,0.91957541,4.085284286
8/23/2018,2.450169388,2.450169388,3.090380475,3.322947057,0.24643024,3.700471435,0.441184847,3.640931041,0,4.109351078,0.266006749,3.588849584,0.908922415,4.154966099,0.165108716,3.925200271,0.434810435,3.855596952,0,4.098530611,0.236815766,3.812857726,0.906697887,4.091135446,0.193577523,3.781669351,0.421496815,3.690642658,0,4.206447781,0.254990273,3.63359144,0.911612287,4.225902453,0.21985303,3.823033107,0.469444996,3.379311012,0,4.880289829,0.273027905,3.813156941,0.924209284,4.215787405
8/24/2018,2.792821789,2.792821789,2.901925505,3.263194965,0.432701032,3.670168311,0.459742869,3.583541639,0,4.13444077,0.272492271,3.547537735,0.905760775,4.177636437,0.333103586,3.878925866,0.419907384,3.800223671,0,4.117997562,0.19525415,3.787270368,0.903837996,4.10306805,0.413890581,3.728598196,0.459946102,3.615827924,0,4.230732271,0.282026225,3.577887392,0.90844688,4.246841679,0.352572196,3.769201798,0.405601451,2.932259655,0,4.902732204,0.177344139,3.817811236,0.912085306,4.187087253
8/25/2018,0.64124701,0.64124701,2.57207988,3.148510131,0.442413737,3.645988808,0.462507113,3.579621417,0,4.019107738,0.266734199,3.569544753,0.903044332,4.045352921,0.343700406,3.865833692,0.423289406,3.820101577,0,3.99551865,0.183178958,3.852761706,0.899894982,3.960631097,0.428151453,3.682125722,0.46422782,3.587064991,0,4.106233777,0.275809916,3.576818166,0.905089323,4.105020019,0.410490051,2.872190723,0.428197999,3.406940527,0,4.306043326,0.155709584,4.174980706,0.91003986,4.056757722
8/26/2018,0.83041504,-0.83041504,2.520329347,3.032000169,0.352589358,3.549767388,0.460372187,3.454103672,0,4.015280321,0.26459816,3.4404349,0.902658243,4.039033138,0.293930119,3.634853528,0.433953358,3.56784087,0,3.986456877,0.215768851,3.61119869,0.900847089,3.95803905,0.321373863,3.583662132,0.453506615,3.458659362,0,4.102188875,0.265287834,3.446777185,0.90467592,4.097656836,0.420995754,3.220996388,0.430778037,3.245752453,0,4.258634425,0.21878358,3.831509008,0.907423462,3.958591192
8/27/2018,2.61023214,2.61023214,2.495230247,2.930149844,0.287287872,3.488806044,0.450075152,3.374218034,0,4.046472602,0.259827946,3.347546437,0.903569992,4.066739132,0.223298354,3.552244956,0.441214456,3.468430484,0,4.007742197,0.238231489,3.474886655,0.903354631,3.976973763,0.244205039,3.528178329,0.437387986,3.382444601,0,4.134299117,0.255062621,3.357203506,0.905652829,4.126698826,0.272736327,3.533671457,0.470331474,3.459024299,0,4.264855869,0.37258986,3.385406342,0.940963174,4.711785818
8/28/2018,3.027785985,3.027785985,2.398021197,2.833638072,0.44093544,3.502052567,0.465762963,3.369725239,0,4.098425619,0.271351973,3.360265724,0.902999977,4.125613254,0.349752067,3.578227008,0.421810625,3.477232235,0,4.049735328,0.197888812,3.510284496,0.901797865,4.019413828,0.425641404,3.528930564,0.46742849,3.369347042,0,4.1863954,0.280305794,3.363133687,0.905102404,4.185923055,0.367145852,3.513808908,0.414646133,3.654080269,0,4.207943895,0.164633769,3.931632389,0.910319484,4.110353907
8/29/2018,0.694600429,-0.694600429,2.367919885,2.747899953,0.473072767,3.535017679,0.486105034,3.404713073,0,4.166410528,0.292634339,3.414438405,0.901936911,4.198477626,0.386619064,3.624588115,0.438071531,3.533933941,0,4.105650179,0.227890295,3.586494959,0.903425551,4.080537229,0.460801857,3.546481969,0.489378513,3.392222963,0,4.256602472,0.303205778,3.407126753,0.904057162,4.260190273,0.41649409,3.535372889,0.402848085,3.500574874,0,4.289125547,0.244070855,4.181319649,0.920108673,4.244367567
8/30/2018,0.982939583,-0.982939583,2.419157126,2.684992995,0.304196856,3.476934933,0.459774916,3.329310375,0,4.180199017,0.277205295,3.322556052,0.904485088,4.215782449,0.270579659,3.531085066,0.443709021,3.423328019,0,4.114107123,0.249891293,3.442503371,0.903904744,4.090820503,0.261820126,3.5001475,0.447737696,3.324187671,0,4.271039458,0.272763397,3.321202842,0.906667122,4.279196597,0.259675543,3.471784578,0.466354941,3.273043228,0,4.515810234,0.2934416,3.729121741,0.918399779,4.181179285
8/31/2018,0.846905812,0.846905812,2.416871648,2.647099294,0.29004659,3.432005361,0.452546409,3.274958033,0,4.206473809,0.272215135,3.25287097,0.904820415,4.237363992,0.247484231,3.473715215,0.446556063,3.355149553,0,4.134414026,0.252674781,3.343675523,0.9049807,4.110930248,0.244967086,3.466470249,0.439482177,3.2789552,0,4.297584579,0.266765907,3.258324235,0.90706897,4.302576391,0.246066635,3.434560039,0.477220696,3.565124096,0,4.706092683,0.296190867,3.457921237,0.914327671,4.231742192
9/1/2018,2.187872522,2.187872522,1.642746143,2.482466145,0.378221047,3.365301757,0.47195412,3.185309306,0,4.105564302,0.281066529,3.159998832,0.903235594,4.147939598,0.344360286,3.325035574,0.444229665,3.181878961,0,4.052415661,0.236584236,3.187217129,0.903554897,4.037934791,0.348442873,3.4043707,0.467550999,3.190577065,0,4.195774732,0.284202528,3.168103803,0.905505065,4.210051967,0.333277677,3.338395369,0.446697495,3.450444006,0,4.218572056,0.281487659,3.349971679,0.91448229,4.145729075
9/2/2018,1.098727558,1.098727558,1.68573146,2.342001244,0.442007194,3.361673061,0.483940703,3.162870313,0,4.144202071,0.288046171,3.148668573,0.900668204,4.185587841,0.391591949,3.31963533,0.441774535,3.162100501,0,4.085066322,0.238876994,3.186178506,0.903523059,4.07177413,0.423749597,3.398045434,0.485964254,3.166580301,0,4.232101605,0.297128798,3.155010111,0.902872528,4.245969173,0.401609323,3.344385943,0.41876207,3.593907736,0,4.382802361,0.277899608,3.300961872,0.912264015,4.182846594
9/3/2018,0.174226861,-0.174226861,1.611050199,2.212913713,0.39674668,3.307648705,0.483888055,3.072111171,0,4.153708254,0.286265748,3.055025429,0.898932161,4.191562141,0.358023266,3.208392937,0.45405645,3.023680001,0,4.091320634,0.243734184,3.064918159,0.900832557,4.073210768,0.369189166,3.349901831,0.481475444,3.080245688,0,4.237767936,0.290541508,3.065021976,0.901009411,4.247423138,0.359657165,3.29846967,0.449271456,3.446688058,0,4.576611073,0.284987159,3.120621432,0.907662917,4.202540492
9/4/2018,1.389735752,1.389735752,1.619883553,2.11769408,0.33772818,3.255466104,0.471849625,2.980557958,0,4.165971679,0.278951577,2.94969874,0.899426421,4.203470471,0.31705773,3.100319242,0.453136382,2.897493156,0,4.103599618,0.244264542,2.906977309,0.899769389,4.080919851,0.299421942,3.306478696,0.464693532,2.996643972,0,4.245825272,0.278245343,2.965022652,0.901375746,4.255398105,0.297598524,3.257203082,0.467322748,3.065690678,0,4.233373793,0.291211696,2.958715372,0.90724668,4.226068887
9/5/2018,8.041780665,-8.041780665,1.888649054,2.054526051,0.403402228,3.220343172,0.472802107,2.897088334,0,4.176606343,0.274325489,2.865018553,0.897409615,4.214075792,0.347278907,3.039624381,0.431840149,2.813486963,0,4.109633867,0.211206105,2.831126805,0.898001834,4.089897141,0.379343165,3.276859669,0.47424115,2.919162899,0,4.250700462,0.280109631,2.883263767,0.899156799,4.260261757,0.371941955,3.234753931,0.444153461,2.887375935,0,4.249664879,0.267657966,2.867427579,0.904568689,4.244471653
9/6/2018,3.958781459,-3.958781459,2.138742208,2.018877247,-0.014110996,4.257477656,0.457920263,4.09618965,0,4.188674512,0.262992394,4.031500262,0.890508506,4.222173178,0.02604469,4.039548794,0.536737437,6.240076563,0,4.115785271,0.38717639,3.540083511,0.891898425,4.053444838,-0.125797465,4.624235965,0.411964461,4.333358748,0,4.27424869,0.229045776,4.183015025,0.892345752,4.275577678,-0.145604453,4.7024508,0.743521918,3.386634613,0,4.797893516,0.350466637,3.753553871,0.896430259,4.231900271
9/7/2018,0.955668295,-0.955668295,2.157785608,1.994853688,0.124433333,4.278382783,0.405772645,4.200329132,0,4.310431048,0.20808521,4.112020136,0.889067133,4.321149347,0.100449728,4.238788608,0.463774025,3.385312513,0,4.177375686,0.239320936,3.744833929,0.88921655,4.152506495,0.055292462,4.617320827,0.379768558,4.467470877,0,4.402543785,0.190337017,4.293791885,0.891578409,4.383272669,0.045151076,4.684595783,0.420440481,4.063891053,0,4.370381986,0.229660847,4.042361271,0.893623983,4.348453169
9/8/2018,3.799228691,-3.799228691,2.33970657,1.992032357,0.247572062,4.112848162,0.405423477,3.998167552,0,4.338991167,0.203289853,3.910854499,0.890819203,4.349296559,0.164916758,4.04666694,0.385943103,3.225696488,0,4.205380286,0.185389968,3.500118802,0.893721221,4.169601433,0.20668732,4.381375297,0.39855396,4.216684104,0,4.416974453,0.201619417,4.049866348,0.892715014,4.399977161,0.208320811,4.439526617,0.399993434,3.832115362,0,4.391388318,0.208554045,3.837992801,0.895531928,4.372463642
9/9/2018,1.195527234,1.195527234,2.375120101,1.987628654,0.106731538,4.166652981,0.36694873,4.06931183,0,4.438061615,0.175159399,3.964675032,0.889072125,4.427078141,0.047938034,4.22817661,0.412918615,3.365488104,0,4.322180435,0.210975235,3.642229574,0.891132147,4.251044942,0.042386154,4.444597985,0.345326029,4.317311414,0,4.518266733,0.160631243,4.126279763,0.891364806,4.481878129,0.031205061,4.484981279,0.374312849,4.106253929,0,4.499393231,0.18880631,4.005369405,0.893401438,4.460046626
9/10/2018,0.456670965,0.456670965,2.353856441,1.981327134,0.329697526,4.025707665,0.393521032,3.86080696,0,4.457904319,0.181206531,3.769011436,0.886867839,4.434069791,0.226166168,4.033634773,0.324461069,3.186160567,0,4.321570096,0.126391686,3.381256436,0.892528171,4.238972652,0.309539464,4.247534895,0.339430007,3.267588074,0,4.48308245,0.188834072,3.881683349,0.888221694,4.472757775,0.322581477,4.291243581,0.38117277,3.82419152,0,4.510318804,0.1817019,3.771787947,0.890626819,4.459636334
9/11/2018,0.134377812,-0.134377812,2.353071282,2.052359648,0.297251362,3.893122835,0.377903695,3.630397671,0,4.442213326,0.168916403,3.57757235,0.884707491,4.395440516,0.209433664,3.810564734,0.34630761,3.030967677,0,4.28401928,0.145837291,3.185589975,0.892751624,4.200855712,0.272248167,4.07610263,0.349091195,3.079884843,0,4.489728182,0.171955719,3.633803641,0.885018209,4.411799969,0.279303367,4.118862146,0.371489089,3.155637194,0,4.48400939,0.178284278,3.536766702,0.888692462,4.407613551
9/12/2018,0.482917375,0.482917375,2.320058541,2.115792356,0.25562522,3.774735822,0.341668179,3.339651901,0,4.454059854,0.14904232,3.370247473,0.887714378,4.360749479,0.172022304,3.618764724,0.350535217,2.868095092,0,4.239062481,0.155232695,3.012891674,0.897572534,4.165253052,0.281918044,2.527948111,0.342562408,2.954943301,0,4.514603497,0.160959101,3.113367662,0.894745031,4.435576871,0.230915966,3.961989228,0.458339794,2.934445975,0,4.820367082,0.16836552,3.282554495,0.892402147,4.338756574
